ScatID,Obs,Date,Month,Site,Location,Latitude,Longitude,% Certain,Weather,Hormone_Quality,Notes,Individual_ID,Species_ID,,,,,,,,,ScatID,,,,,,,,,,,,
SEB_OC298,OC,8/21/21,8,Sportsman Road,Bainbridge,47.641227,-122.531344,,,,"fur, bones",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC299,OC,8/21/21,8,Sportsman Road,Bainbridge,47.641234,-122.531244,,,,"fruit,fur, vegetation",BCoyoteM8,,,,,,,,,,,,,,,,,,,,,,
SEB_OC300,OC,8/21/21,8,Sportsman Road,Bainbridge,47.640671,-122.531621,,,,"fur, blackberries,",BCoyoteF8,,,,,,,,,,,,,,,,,,,,,,
SEB_OC301,OC,8/21/21,8,Sportsman Road,Bainbridge,47.640482,-122.531614,,,,"blackberries,",BCoyoteF8,,,,,,,,,,,,,,,,,,,,,,
SEB_OC302,OC,8/21/21,8,Sportsman Road,Bainbridge,47.639993,-122.531552,,,,"fur, blackberries,",BCoyoteM9,,,,,,,,,,,,,,,,,,,,,,
SEB_OC303,OC,8/21/21,8,Sportsman Road,Bainbridge,47.639972,-122.531514,,,,"blacberries, furit",BCoyoteF8,,,,,,,,,,,,,,,,,,,,,,
SEB_OC304,OC,8/21/21,8,Sportsman Road,Bainbridge,47.640238,-122.531434,,,,blackberries,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC305,OC,8/21/21,8,Sportsman Road,Bainbridge,47.64117,-122.531246,,,,"hair, feathers",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC306,OC,8/21/21,8,Sportsman Road,Bainbridge,47.639938,-122.53211,,,,"fur, pits",BCoyoteM7,,,,,,,,,,,,,,,,,,,,,,
SEB_OC307,OC,8/21/21,8,Sportsman Road,Bainbridge,47.638677,-122.532512,,,,"blackberries, mold",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC308,OC,8/21/21,8,Sportsman Road,Bainbridge,47.638673,-122.532494,,,,"fur, bones",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC309,OC,8/21/21,8,Woodward Middle School,Bainbridge,47.645361,-122.530009,,,,"fur, shells?, grass",BCoyoteF12,,,,,,,,,,,,,,,,,,,,,,
SEB_OC310,OC,8/21/21,8,Woodward Middle School,Bainbridge,47.647772,-122.529147,,,,blackberry,BCoyoteF4,,,,,,,,,,,,,,,,,,,,,,
SEB_OC311,OC,8/22/21,8,Bethany Orchard,Bainbridge,47.634784,-122.535415,,,,pits,BCoyoteM7,,,,,,,,,,,,,,,,,,,,,,
SEB_OC312,OC,8/22/21,8,Carmella Lane,Bainbridge,47.632136,-122.537356,,,,pits,BCoyoteM5,,,,,,,,,,,,,,,,,,,,,,
SEB_OC313,OC,8/22/21,8,Carmella Lane,Bainbridge,47.632251,-122.537265,,,,"pits, feathres",BCoyoteM5,,,,,,,,,,,,,,,,,,,,,,
SEB_OC314,OC,8/22/21,8,Carmella Lane,Bainbridge,47.632288,-122.538057,,,,"pits, fur",BCoyoteM5,,,,,,,,,,,,,,,,,,,,,,
SEB_OC315,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631852,-122.541581,,,,pits,BCoyoteM5,,,,,,,,,,,,,,,,,,,,,,
SEB_OC316,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631797,-122.541408,,,,pits,BCoyoteM13,,,,,,,,,,,,,,,,,,,,,,
SEB_OC317,OC,8/22/21,8,Carmella Lane,Bainbridge,47.63181,-122.541381,,,,pits,BCoyoteF9,,,,,,,,,,,,,,,,,,,,,,
SEB_OC318,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631856,-122.541363,,,,vegetation,BCoyoteF11?,,,,,,,,,,,,,,,,,,,,,,
SEB_OC319,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631838,-122.541328,,,,bones,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC320,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631849,-122.541331,,,,"blacberries, vegetation",BCoyoteF15,,,,,,,,,,,,,,,,,,,,,,
SEB_OC321,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631862,-122.54139,,,,vegetation,BCoyoteF9,,,,,,,,,,,,,,,,,,,,,,
SEB_OC322,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631862,-122.54137,,,,pits,BCoyoteF11,,,,,,,,,,,,,,,,,,,,,,
SEB_OC323,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631679,-122.54109,,,,vegetation,BCoyoteF11,,,,,,,,,,,,,,,,,,,,,,
SE_OC324_2,OC,8/22/21,8,Carmella Lane,Bainbridge,47.6316,-122.541145,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC324,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631568,-122.541117,,,,pits,BCoyoteF9,,,,,,,,,,,,,,,,,,,,,,
SEB_OC325,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631559,-122.541227,,,,pits,BCoyoteF11,,,,,,,,,,,,,,,,,,,,,,
SEB_OC326,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631349,-122.541281,,,,"vegetation, fur",BCoyoteF11,,,,,,,,,,,,,,,,,,,,,,
SEB_OC327,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631272,-122.541343,,,,pits,BCoyoteF11,,,,,,,,,,,,,,,,,,,,,,
SEB_OC328,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631241,-122.541393,,,,pits,BCoyoteF11,,,,,,,,,,,,,,,,,,,,,,
SEB_OC329,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631598,-122.541395,,,,pits,BCoyoteF11,,,,,,,,,,,,,,,,,,,,,,
SEB_OC330,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631574,-122.541447,,,,"pits, fur",BCoyoteF11,,,,,,,,,,,,,,,,,,,,,,
SEB_OC331,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631539,-122.541529,,,,pits,BCoyoteF11,,,,,,,,,,,,,,,,,,,,,,
SEB_OC332,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631398,-122.541519,,,,,BCoyoteM13,,,,,,,,,,,,,,,,,,,,,,
SEB_OC333,OC,8/22/21,8,Carmella Lane,Bainbridge,47.629797,-122.542062,,,,pits,BCoyoteM5,,,,,,,,,,,,,,,,,,,,,,
SEB_OC334,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631649,-122.541649,,,,pits,BCoyoteM7,,,,,,,,,,,,,,,,,,,,,,
SEB_OC335,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631622,-122.541785,,,,fur,*BCoyoteF9,,,,,,,,,,,,,,,,,,,,,,
SEB_OC336,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631599,-122.541874,,,,pits,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC337,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631624,-122.541922,,,,pits,BCoyoteM5,,,,,,,,,,,,,,,,,,,,,,
SEB_OC338,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631616,-122.541992,,,,,BCoyoteF15,,,,,,,,,,,,,,,,,,,,,,
SEB_OC339,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631732,-122.542085,,,,pits,BCoyoteM5,,,,,,,,,,,,,,,,,,,,,,
SEB_OC340,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631737,-122.542042,,,,"fur, blackberry",BCoyoteF9,,,,,,,,,,,,,,,,,,,,,,
SEB_OC341,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631747,-122.542044,,,,vegetaion,BCoyoteF11,,,,,,,,,,,,,,,,,,,,,,
SEB_OC342,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631813,-122.541905,,,,pits,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC343,OC,8/22/21,8,Carmella Lane,Bainbridge,47.631824,-122.541867,,,,"pfur, pits",BCoyoteF9,,,,,,,,,,,,,,,,,,,,,,
SEB_OC344,OC,8/27/21,8,Fort Ward,Bainbridge,47.585835,-122.526502,,,,,BCoyoteM16,,,,,,,,,,,,,,,,,,,,,,
SEB_OC345,OC,8/27/21,8,Fort Ward,Bainbridge,47.588707,-122.531608,,,,,Dog,,,,,,,,,,,,,,,,,,,,,,
SEB_OC346,OC,8/27/21,8,Fort Ward,Bainbridge,47.586822,-122.530279,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC347,OC,8/27/21,8,Fort Ward,Bainbridge,47.581461,-122.526427,,,,,BCoyoteF10,,,,,,,,,,,,,,,,,,,,,,
SEB_OC348,OC,8/27/21,8,Fort Ward,Bainbridge,47.580033,-122.525675,,,,,Dog,,,,,,,,,,,,,,,,,,,,,,
SEB_OC349,OC,8/27/21,8,Fort Ward,Bainbridge,47.58072,-122.525531,,,,,BCoyoteF13,,,,,,,,,,,,,,,,,,,,,,
SEB_OC350,OC,8/28/21,8,Bus Barn,Bainbridge,47.642577,-122.528575,,,,bones,BCoyoteM14,,,,,,,,,,,,,,,,,,,,,,
SEB_OC351,OC,8/28/21,8,Bus Barn,Bainbridge,47.64261,-122.528509,,,,bones,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC352,OC,8/28/21,8,Bus Barn,Bainbridge,47.642668,-122.527108,,,,pits,BCoyoteF8,,,,,,,,,,,,,,,,,,,,,,
SEB_OC353,OC,8/28/21,8,Bus Barn,Bainbridge,47.641836,-122.526309,,,,"vegetation, fur, bone, blackbetrry",BCoyoteM14,,,,,,,,,,,,,,,,,,,,,,
SEB_OC354,OC,8/28/21,8,Bus Barn,Bainbridge,47.642275,-122.526428,,,,"fur, bone",BCoyoteF8,,,,,,,,,,,,,,,,,,,,,,
SEB_OC355,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.646223,-122.530228,,,,fur,*BCoyoteM8,,,,,,,,,,,,,,,,,,,,,,
SEB_OC356,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.64551,-122.530826,,,,"fur, berry",BCoyoteM4,,,,,,,,,,,,,,,,,,,,,,
SEB_OC357,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.645513,-122.530775,,,,fur,BCoyoteF4,,,,,,,,,,,,,,,,,,,,,,
SEB_OC358,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.644636,-122.531159,,,,pits,BCoyoteM2,,,,,,,,,,,,,,,,,,,,,,
SEB_OC359,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.643431,-122.530922,,,,"bone, fur",BCoyoteF12,,,,,,,,,,,,,,,,,,,,,,
SEB_OC360,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.643577,-122.531381,,,,"fur, bone",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC361,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.643608,-122.531364,,,,fur,BCoyoteF4,,,,,,,,,,,,,,,,,,,,,,
SEB_OC362,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.643588,-122.531467,,,,blackberry,BCoyoteM8,,,,,,,,,,,,,,,,,,,,,,
SEB_OC363,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.643597,-122.531457,,,,fur,BCoyoteM8,,,,,,,,,,,,,,,,,,,,,,
SEB_OC364,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.643582,-122.53147,,,,pits,BCoyoteM8,,,,,,,,,,,,,,,,,,,,,,
SEB_OC365,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.643713,-122.531429,,,,"bone, fur",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC366,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.644082,-122.531325,,,,pits,*BCoyoteF4,,,,,,,,,,,,,,,,,,,,,,
SEB_OC367,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.646497,-122.530033,,,,fur,BCoyoteM9,,,,,,,,,,,,,,,,,,,,,,
SEB_OC368,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.647682,-122.528806,,,,pits,BCoyoteM2,,,,,,,,,,,,,,,,,,,,,,
SEB_OC369,OC,8/29/21,8,Sakai Middle School,Bainbridge,47.647677,-122.528803,,,,"blackberry, fruit",BCoyoteM2,,,,,,,,,,,,,,,,,,,,,,
SEB_OC370,OC,9/2/21,9,Maritani,Bainbridge,47.626574,-122.526906,,,,"fur, bone",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC371,OC,9/2/21,9,Maritani,Bainbridge,,,,,,"fruit, shelfish, blackberries",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC372,OC,9/2/21,9,Maritani,Bainbridge,47.625426,-122.526832,,,,"owl?fur, bone",*BCoyoteM7,,,,,,,,,,,,,,,,,,,,,,
SEB_OC373,OC,9/2/21,9,Maritani,Bainbridge,47.62547,-122.527176,,,,fur,BCoyoteM7,,,,,,,,,,,,,,,,,,,,,,
SEB_OC374,OC,9/2/21,9,Maritani,Bainbridge,47.625263,-122.527264,,,,"bone, shell",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC375,OC,9/2/21,9,Maritani,Bainbridge,47.624977,-122.528161,,,,"fruit,shell",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC376,OC,9/2/21,9,Maritani,Bainbridge,47.625503,-122.52883,,,,blackberry,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC377,OC,9/2/21,9,Maritani,Bainbridge,47.625936,-122.528748,,,,fruit,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC378,OC,9/2/21,9,Maritani,Bainbridge,47.626278,-122.528805,,,,blackberry,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC379,OC,9/2/21,9,Maritani,Bainbridge,47.626305,-122.528772,,,,"blackberry, bird foot",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC380,OC,9/2/21,9,Maritani,Bainbridge,47.626246,-122.528758,,,,"blackberry, shell",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC381,OC,9/2/21,9,Maritani,Bainbridge,47.626174,-122.528821,,,,crab shell,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC382,OC,9/2/21,9,Maritani,Bainbridge,47.626626,-122.528318,,,,fur,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC383,OC,9/3/21,9,Nate's Pond,Bainbridge,47.581867,-122.507175,,,,fur,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC384,OC,9/3/21,9,Nate's Pond,Bainbridge,47.58243,-122.509459,,,,fur,BCoyoteF13,,,,,,,,,,,,,,,,,,,,,,
SEB_OC385,OC,9/3/21,9,Nate's Pond,Bainbridge,47.582431,-122.510057,,,,"feathers, veg",BCoyoteM16,,,,,,,,,,,,,,,,,,,,,,
SEB_OC386,OC,9/3/21,9,Nate's Pond,Bainbridge,47.583218,-122.51066,,,,fur,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC387,OC,9/3/21,9,Nate's Pond,Bainbridge,47.583229,-122.510677,,,,fur,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC388,OC,9/3/21,9,Nate's Pond,Bainbridge,47.583187,-122.511069,,,,"feathers, veg",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC389,OC,9/3/21,9,Eagledale,Bainbridge,47.608898,-122.522714,,,,sunflower seeds,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC390,OC,9/3/21,9,Eagledale,Bainbridge,47.608701,-122.523172,,,,fur,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC391,OC,9/3/21,9,Eagledale,Bainbridge,47.608622,-122.523196,,,,veg,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC392,OC,9/4/21,9,Hilltop Grandforest E,Bainbridge,47.653902,-122.548372,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC393,OC,9/4/21,9,Hilltop Grandforest E,Bainbridge,47.655001,-122.553313,,,,fur,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC394,OC,9/4/21,9,Hilltop Grandforest E,Bainbridge,47.655238,-122.554187,,,,pits,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC395,OC,9/4/21,9,Meigs,Bainbridge,47.663526,-122.527158,,,,"fur, fruit",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC396,OC,9/4/21,9,Meigs,Bainbridge,47.663236,-122.527139,,,,plants,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC397,OC,9/4/21,9,Meigs,Bainbridge,47.661939,-122.526598,,,,fruit,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC398,OC,9/4/21,9,Meigs,Bainbridge,47.661856,-122.525956,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC399,OC,9/4/21,9,Meigs,Bainbridge,47.661814,-122.525917,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC400,OC,9/4/21,9,Meigs,Bainbridge,47.659797,-122.524313,,,,"fur, bone",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC401,OC,9/4/21,9,Meigs,Bainbridge,47.659776,-122.524304,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC402,OC,9/4/21,9,Meigs,Bainbridge,47.657192,-122.52499,,,,"blackberry, fur",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC403_2,OC,9/4/21,9,Meigs,Bainbridge,47.657192,-122.52499,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEB_OC403,OC,9/4/21,9,Meigs,Bainbridge,47.657197,-122.525,,,,"fur, bone",,,,,,,,,,,,,,,,,,,,,,,
SEB_OC404,OC,9/4/21,9,Meigs,Bainbridge,47.662414,-122.52654,,,,"fur, bones",,,,,,,,,,,,,,,,,,,,,,,
UCP267,YH,6/23/22,6,Seward,Seattle,47.55715,-122.24785,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
UCP268,YH,6/23/22,6,Seward,Seattle,47.56047,-122.2507,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
UCP269,YH,6/23/22,6,Seward,Seattle,46.5584,-122.24992,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
UCP270,YH,6/23/22,6,Seward,Seattle,47.55902,-122.24999,100,Sunny,C,really dry,,,,,,,,,,,,,,,,,,,,,,,
UCP271,YH,6/23/22,6,Seward,Seattle,47.55672,-122.25112,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
UCP-SK-023,SK,7/15/22,7,Rust Park,Tacoma,47.29743,-122.51089,100,sunny,C,"dry, pretty old",,,,,,,,,,,,,,,,,,,,,,,
UCP-SK-024,SK,7/15/22,7,Rust Park,Tacoma,47.29699,-122.51001,100,sunny,B,,,,,,,,,,,,,,,,,,,,,,,,
UCP-SK-025,SK,7/15/22,7,Catherine Ursich,Tacoma,47.27325,-122.47003,100,sunny,A,"partially really firm, part had orange diarreaha which could've been dog on top or part of the scat",,,,,,,,,,,,,,,,,,,,,,,
UCP-SK-026,SK,7/15/22,7,Gog-le-hi-te,Tacoma,47.24992,-122.40984,199,sunny,C,"really old, dry",,,,,,,,,,,,,,,,,,,,,,,
UCP-SK-027,SK,7/15/22,7,Gog-le-hi-te,Tacoma,47.249,-122.41154,100,sunny,C,"really old, dry - dropped behind freezer and left at room temp for one day on 8/29/22",,,,,,,,,,,,,,,,,,,,,,,
UCP-OC-001,OC,6/30/22,6,Union Bay,Seattle,47.39.358,-122.17.714,100,sunny,C,vegetation,,,,,,,,,,,,,,,,,,,,,,,
UCP-OC-002,OC,7/7/22,7,Union Bay,Seattle,47.39.474,-122.17.281,90,sunny,C,fur,,,,,,,,,,,,,,,,,,,,,,,
SE658,SK,7/1/22,7,Pritchard Island,Seattle,47.52796,-122.26211,50,sunny,,,CoyoteF22,,,,,,,,,,,,,,,,,,,,,,
SE659,SK,7/14/22,7,North Seattle College,Seattle,47.69636,-122.33289,100,sunny,C,seed,CoyoteM34,,,,,,,,,,,,,,,,,,,,,,
SE660,SK,7/14/22,7,North Seattle College,Seattle,47.69636,-122.33289,100,sunny,C,seed,CoyoteM28,,,,,,,,,,,,,,,,,,,,,,
SE661,SK,7/14/22,7,North Seattle College,Seattle,47.6961,-122.33137,100,sunny,C,seed,CoyoteM34,,,,,,,,,,,,,,,,,,,,,,
SE662,SK,7/14/22,7,Crown Hill Cemetary,Seattle,47.69245,-122.36931,100,sunny,A,seed,CoyoteF27,,,,,,,,,,,,,,,,,,,,,,
SE663,SK,7/14/22,7,Crown Hill Cemetary,Seattle,47.6925,-122.36905,100,sunny,A,"seed, could be same as 664",CoyoteF27,,,,,,,,,,,,,,,,,,,,,,
SE664,SK,7/14/22,7,Crown Hill Cemetary,Seattle,47.6925,-122.36905,100,sunny,A,"seed, could be same as 663",CoyoteF27,,,,,,,,,,,,,,,,,,,,,,
SE665,SK,7/14/22,7,Crown Hill Cemetary,Seattle,47.69251,-122.36899,100,sunny,A,,CoyoteF26,,,,,,,,,,,,,,,,,,,,,,
SE666,SK,7/14/22,7,Crown Hill Cemetary,Seattle,47.69273,-122.36878,100,sunny,B,seed,CoyoteF26,,,,,,,,,,,,,,,,,,,,,,
SE667,SK,7/14/22,7,Crown Hill Cemetary,Seattle,47.69423,-122.36882,100,sunny,C,,CoyoteF26,,,,,,,,,,,,,,,,,,,,,,
SE668,SK,7/14/22,7,Crown Hill Cemetary,Seattle,47.69334,-122.37135,100,sunny,B,seed,CoyoteF30,,,,,,,,,,,,,,,,,,,,,,
STL035,YH,6/23/22,6,Seward,Seattle,47.55715,-122.24785,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
STL036,YH,6/23/22,6,Seward,Seattle,47.56047,-122.2507,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
STL037,YH,6/23/22,6,Seward,Seattle,46.5584,-122.24992,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
STL038,YH,6/23/22,6,Seward,Seattle,47.55902,-122.24999,100,Sunny,C,really dry,,,,,,,,,,,,,,,,,,,,,,,
STL039,YH,6/23/22,6,Seward,Seattle,47.55672,-122.25112,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
SE_LRP07,lrp,,,Green Lake (Dave Mathews alley),Seattle,47.684515,-122.332147,95,,,"put in -80, forgot to record on sheet so I forget the date; need to get date from sample bag",,,,,,,,,,,,,,,,,,,,,,,
SE_LRP08,lrp,,,Green Lake park,Seattle,47.685211,-122.33717,90,,,"put in -80, forgot to record on sheet so I forget the date; need to get date from sample bag",,,,,,,,,,,,,,,,,,,,,,,
SE_LRP09,lrp,7/20/22,7,Green Lake (Dave Mathews alley),Seattle,47.684515,-122.332147,95,,,put in -80,,,,,,,,,,,,,,,,,,,,,,,
SE669,SK,7/22/22,7,Kubota Gardens,Seattle,47.51328,-122.26929,60,Sunny,C,,CoyoteM16,,,,,,,,,,,,,,,,,,,,,,
SE670,SK,7/22/22,7,Kubota Gardens,Seattle,47.5133,-122.26946,100,Sunny,C,,FAILED,,,,,,,,,,,,,,,,,,,,,,
SE671,SK,7/22/22,7,Pritchard Island,Seattle,47.52795,-122.26322,50,Sunny,B,small ,CoyoteF23,,,,,,,,,,,,,,,,,,,,,,
SE672,SK,7/22/22,7,Pritchard Island,Seattle,47.5269,-122.26232,100,Sunny,C,cherry,CoyoteF22,,,,,,,,,,,,,,,,,,,,,,
SE673,SK,7/22/22,7,Pritchard Island,Seattle,47.52462,-122.26299,100,Sunny,C,very old,CoyoteF22,,,,,,,,,,,,,,,,,,,,,,
SE674,SK,7/22/22,7,Seward,Seattle,47.5517,-122.24747,100,Sunny,C,,CoyoteM13,,,,,,,,,,,,,,,,,,,,,,
SE675,SK,7/22/22,7,Seward,Seattle,47.54986,-122.25251,60,Sunny,,Could be owl but has cat claw in it,CoyoteF9,,,,,,,,,,,,,,,,,,,,,,
SE676,SK,7/22/22,7,Seward,Seattle,47.54982,-122.25346,100,Sunny,C,very old,CoyoteF9,,,,,,,,,,,,,,,,,,,,,,
SE677A,SK,7/22/22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STL043,YH,6/30/22,6,North Sewer Treatment Plant,Tacoma,47.28541,-122.4915,100,Sunny,B,,,,,,,,,,,,,,,,,,,,,,,,
STL042,YH,6/30/22,6,North Sewer Treatment Plant,Tacoma,47.28539,-122.49173,100,Sunny,C,grass on sample,,,,,,,,,,,,,,,,,,,,,,,
STL041,YH,6/30/22,6,North Sewer Treatment Plant,Tacoma,47.28532,-122.49175,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
STL044,YH,6/30/22,6,North Sewer Treatment Plant,Tacoma,47.28517,-122.49213,100,Sunny,C,old/dry,,,,,,,,,,,,,,,,,,,,,,,
STL045,YH,6/30/22,6,North Sewer Treatment Plant,Tacoma,47.28547,-122.49143,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
STL040,YH,7/4/22,7,Overlake Golf,Medina,47.63165,-122.23149,100,Sunny,B,,,,,,,,,,,,,,,,,,,,,,,,
STL046,YH,7/4/22,7,Overlake Golf,Medina,47.63195,-122.23196,100,Sunny,C,dry/moldy,,,,,,,,,,,,,,,,,,,,,,,
STL058,YH,7/4/22,7,Watershed,Kirkland,47.64788,-122.19001,100,Sunny,C,"pup, cherry pits",,,,,,,,,,,,,,,,,,,,,,,
STL056,YH,7/4/22,7,Watershed,Kirkland,47.64672,-122.18944,100,Sunny,C,"pup, teeth visible",,,,,,,,,,,,,,,,,,,,,,,
STL052,YH,7/4/22,7,Watershed,Kirkland,47.64709,-122.1901,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
STL047,YH,7/4/22,7,Watershed,Kirkland,47.65002,-122.19148,100,Sunny,B,,,,,,,,,,,,,,,,,,,,,,,,
STL048,YH,7/4/22,7,Watershed,Kirkland,47.64926,-122.18912,100,Sunny,C,old/dry,,,,,,,,,,,,,,,,,,,,,,,
STL049,YH,7/4/22,7,Watershed,Kirkland,47.64726,-122.18805,70,Sunny,C,old/moldy,,,,,,,,,,,,,,,,,,,,,,,
STL050,YH,7/4/22,7,Watershed,Kirkland,47.64707,-122.18809,100,Sunny,B,pup,,,,,,,,,,,,,,,,,,,,,,,
STL051,YH,7/4/22,7,Watershed,Kirkland,47.6472,-122.18996,100,Sunny,C,"sandy/smushed, seeds/pits",,,,,,,,,,,,,,,,,,,,,,,
STL053,YH,7/4/22,7,Watershed,Kirkland,47.64696,-122.19006,100,Sunny,B,pup,,,,,,,,,,,,,,,,,,,,,,,
STL054,YH,7/4/22,7,Watershed,Kirkland,47.64694,-122.18998,100,Sunny,B,sample has ants on it,,,,,,,,,,,,,,,,,,,,,,,
STL055,YH,7/4/22,7,Watershed,Kirkland,47.64718,-122.19001,100,Sunny,B,"pup, pits",,,,,,,,,,,,,,,,,,,,,,,
STL057,YH,7/4/22,7,Watershed,Kirkland,47.64783,-122.19027,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
STL059,YH,7/4/22,7,Watershed,Kirkland,47.6485,-122.18954,100,Sunny,B,,,,,,,,,,,,,,,,,,,,,,,,
STL060,YH,7/4/22,7,Taylor Fields,Kirkland,47.66212,-122.18211,100,Sunny,C,old/smushed,,,,,,,,,,,,,,,,,,,,,,,
STL061,YH,7/4/22,7,Taylor Fields,Kirkland,47.66206,-122.18198,100,Sunny,C,"partial sample, couldn't find the rest",,,,,,,,,,,,,,,,,,,,,,,
STL062,YH,7/4/22,7,Bridle Trails State Park,Kirkland,47.65059,-122.17532,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
STL063,YH,7/11/22,7,Overlake Golf,Medina,47.63189,-122.23205,100,Sunny,A,,,,,,,,,,,,,,,,,,,,,,,,
STL064,YH,7/11/22,7,Watershed,Kirkland,47.64687,-122.18961,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
STL065,YH,7/11/22,7,Watershed,Kirkland,47.64699,-122.18941,100,Sunny,C,,,,,,,,,,,,,,,,,,,,,,,,
